"Start time UTC","End time UTC","Start time UTC+02:00","End time UTC+02:00","Wind power generation - hourly data"
"2022-02-19 06:00:00","2022-02-19 07:00:00","2022-02-19 08:00:00","2022-02-19 09:00:00","711.0"
"2022-02-19 07:00:00","2022-02-19 08:00:00","2022-02-19 09:00:00","2022-02-19 10:00:00","618.0"
"2022-02-19 08:00:00","2022-02-19 09:00:00","2022-02-19 10:00:00","2022-02-19 11:00:00","601.0"
"2022-02-19 09:00:00","2022-02-19 10:00:00","2022-02-19 11:00:00","2022-02-19 12:00:00","642.0"
"2022-02-19 10:00:00","2022-02-19 11:00:00","2022-02-19 12:00:00","2022-02-19 13:00:00","631.0"
"2022-02-19 11:00:00","2022-02-19 12:00:00","2022-02-19 13:00:00","2022-02-19 14:00:00","555.0"
"2022-02-19 12:00:00","2022-02-19 13:00:00","2022-02-19 14:00:00","2022-02-19 15:00:00","548.0"
"2022-02-19 13:00:00","2022-02-19 14:00:00","2022-02-19 15:00:00","2022-02-19 16:00:00","602.0"
"2022-02-19 14:00:00","2022-02-19 15:00:00","2022-02-19 16:00:00","2022-02-19 17:00:00","722.0"
"2022-02-19 15:00:00","2022-02-19 16:00:00","2022-02-19 17:00:00","2022-02-19 18:00:00","866.0"
"2022-02-19 16:00:00","2022-02-19 17:00:00","2022-02-19 18:00:00","2022-02-19 19:00:00","1033.0"
"2022-02-19 17:00:00","2022-02-19 18:00:00","2022-02-19 19:00:00","2022-02-19 20:00:00","1233.0"
"2022-02-19 18:00:00","2022-02-19 19:00:00","2022-02-19 20:00:00","2022-02-19 21:00:00","1337.0"
"2022-02-19 19:00:00","2022-02-19 20:00:00","2022-02-19 21:00:00","2022-02-19 22:00:00","1346.0"
"2022-02-19 20:00:00","2022-02-19 21:00:00","2022-02-19 22:00:00","2022-02-19 23:00:00","1311.0"
"2022-02-19 21:00:00","2022-02-19 22:00:00","2022-02-19 23:00:00","2022-02-20 00:00:00","1193.0"
"2022-02-19 22:00:00","2022-02-19 23:00:00","2022-02-20 00:00:00","2022-02-20 01:00:00","1151.0"
"2022-02-19 23:00:00","2022-02-20 00:00:00","2022-02-20 01:00:00","2022-02-20 02:00:00","1050.0"
"2022-02-20 00:00:00","2022-02-20 01:00:00","2022-02-20 02:00:00","2022-02-20 03:00:00","913.0"
"2022-02-20 01:00:00","2022-02-20 02:00:00","2022-02-20 03:00:00","2022-02-20 04:00:00","907.0"
"2022-02-20 02:00:00","2022-02-20 03:00:00","2022-02-20 04:00:00","2022-02-20 05:00:00","910.0"
"2022-02-20 03:00:00","2022-02-20 04:00:00","2022-02-20 05:00:00","2022-02-20 06:00:00","867.0"
"2022-02-20 04:00:00","2022-02-20 05:00:00","2022-02-20 06:00:00","2022-02-20 07:00:00","848.0"
"2022-02-20 05:00:00","2022-02-20 06:00:00","2022-02-20 07:00:00","2022-02-20 08:00:00","767.0"
"2022-02-20 06:00:00","2022-02-20 07:00:00","2022-02-20 08:00:00","2022-02-20 09:00:00","672.0"
"2022-02-20 07:00:00","2022-02-20 08:00:00","2022-02-20 09:00:00","2022-02-20 10:00:00","584.0"
"2022-02-20 08:00:00","2022-02-20 09:00:00","2022-02-20 10:00:00","2022-02-20 11:00:00","501.0"
"2022-02-20 09:00:00","2022-02-20 10:00:00","2022-02-20 11:00:00","2022-02-20 12:00:00","382.0"
"2022-02-20 10:00:00","2022-02-20 11:00:00","2022-02-20 12:00:00","2022-02-20 13:00:00","323.0"
"2022-02-20 11:00:00","2022-02-20 12:00:00","2022-02-20 13:00:00","2022-02-20 14:00:00","263.0"
"2022-02-20 12:00:00","2022-02-20 13:00:00","2022-02-20 14:00:00","2022-02-20 15:00:00","243.0"
"2022-02-20 13:00:00","2022-02-20 14:00:00","2022-02-20 15:00:00","2022-02-20 16:00:00","217.0"
"2022-02-20 14:00:00","2022-02-20 15:00:00","2022-02-20 16:00:00","2022-02-20 17:00:00","286.0"
"2022-02-20 15:00:00","2022-02-20 16:00:00","2022-02-20 17:00:00","2022-02-20 18:00:00","423.0"
"2022-02-20 16:00:00","2022-02-20 17:00:00","2022-02-20 18:00:00","2022-02-20 19:00:00","500.0"
"2022-02-20 17:00:00","2022-02-20 18:00:00","2022-02-20 19:00:00","2022-02-20 20:00:00","484.0"
"2022-02-20 18:00:00","2022-02-20 19:00:00","2022-02-20 20:00:00","2022-02-20 21:00:00","474.0"
"2022-02-20 19:00:00","2022-02-20 20:00:00","2022-02-20 21:00:00","2022-02-20 22:00:00","451.0"
"2022-02-20 20:00:00","2022-02-20 21:00:00","2022-02-20 22:00:00","2022-02-20 23:00:00","447.0"
"2022-02-20 21:00:00","2022-02-20 22:00:00","2022-02-20 23:00:00","2022-02-21 00:00:00","418.0"
"2022-02-20 22:00:00","2022-02-20 23:00:00","2022-02-21 00:00:00","2022-02-21 01:00:00","403.0"
"2022-02-20 23:00:00","2022-02-21 00:00:00","2022-02-21 01:00:00","2022-02-21 02:00:00","375.0"
"2022-02-21 00:00:00","2022-02-21 01:00:00","2022-02-21 02:00:00","2022-02-21 03:00:00","380.0"
"2022-02-21 01:00:00","2022-02-21 02:00:00","2022-02-21 03:00:00","2022-02-21 04:00:00","404.0"
"2022-02-21 02:00:00","2022-02-21 03:00:00","2022-02-21 04:00:00","2022-02-21 05:00:00","466.0"
"2022-02-21 03:00:00","2022-02-21 04:00:00","2022-02-21 05:00:00","2022-02-21 06:00:00","483.0"
"2022-02-21 04:00:00","2022-02-21 05:00:00","2022-02-21 06:00:00","2022-02-21 07:00:00","518.0"
"2022-02-21 05:00:00","2022-02-21 06:00:00","2022-02-21 07:00:00","2022-02-21 08:00:00","599.0"
"2022-02-21 06:00:00","2022-02-21 07:00:00","2022-02-21 08:00:00","2022-02-21 09:00:00","680.0"
"2022-02-21 07:00:00","2022-02-21 08:00:00","2022-02-21 09:00:00","2022-02-21 10:00:00","759.0"
"2022-02-21 08:00:00","2022-02-21 09:00:00","2022-02-21 10:00:00","2022-02-21 11:00:00","794.0"
"2022-02-21 09:00:00","2022-02-21 10:00:00","2022-02-21 11:00:00","2022-02-21 12:00:00","806.0"
"2022-02-21 10:00:00","2022-02-21 11:00:00","2022-02-21 12:00:00","2022-02-21 13:00:00","872.0"
"2022-02-21 11:00:00","2022-02-21 12:00:00","2022-02-21 13:00:00","2022-02-21 14:00:00","932.0"
"2022-02-21 12:00:00","2022-02-21 13:00:00","2022-02-21 14:00:00","2022-02-21 15:00:00","980.0"
"2022-02-21 13:00:00","2022-02-21 14:00:00","2022-02-21 15:00:00","2022-02-21 16:00:00","1046.0"
"2022-02-21 14:00:00","2022-02-21 15:00:00","2022-02-21 16:00:00","2022-02-21 17:00:00","1107.0"
"2022-02-21 15:00:00","2022-02-21 16:00:00","2022-02-21 17:00:00","2022-02-21 18:00:00","1165.0"
"2022-02-21 16:00:00","2022-02-21 17:00:00","2022-02-21 18:00:00","2022-02-21 19:00:00","1224.0"
"2022-02-21 17:00:00","2022-02-21 18:00:00","2022-02-21 19:00:00","2022-02-21 20:00:00","1226.0"
"2022-02-21 18:00:00","2022-02-21 19:00:00","2022-02-21 20:00:00","2022-02-21 21:00:00","1191.0"
"2022-02-21 19:00:00","2022-02-21 20:00:00","2022-02-21 21:00:00","2022-02-21 22:00:00","1160.0"
"2022-02-21 20:00:00","2022-02-21 21:00:00","2022-02-21 22:00:00","2022-02-21 23:00:00","1156.0"
"2022-02-21 21:00:00","2022-02-21 22:00:00","2022-02-21 23:00:00","2022-02-22 00:00:00","1187.0"
"2022-02-21 22:00:00","2022-02-21 23:00:00","2022-02-22 00:00:00","2022-02-22 01:00:00","1180.0"
"2022-02-21 23:00:00","2022-02-22 00:00:00","2022-02-22 01:00:00","2022-02-22 02:00:00","1200.0"
"2022-02-22 00:00:00","2022-02-22 01:00:00","2022-02-22 02:00:00","2022-02-22 03:00:00","1190.0"
"2022-02-22 01:00:00","2022-02-22 02:00:00","2022-02-22 03:00:00","2022-02-22 04:00:00","1152.0"
"2022-02-22 02:00:00","2022-02-22 03:00:00","2022-02-22 04:00:00","2022-02-22 05:00:00","1131.0"
"2022-02-22 03:00:00","2022-02-22 04:00:00","2022-02-22 05:00:00","2022-02-22 06:00:00","1095.0"
"2022-02-22 04:00:00","2022-02-22 05:00:00","2022-02-22 06:00:00","2022-02-22 07:00:00","1065.0"
"2022-02-22 05:00:00","2022-02-22 06:00:00","2022-02-22 07:00:00","2022-02-22 08:00:00","1006.0"
"2022-02-22 06:00:00","2022-02-22 07:00:00","2022-02-22 08:00:00","2022-02-22 09:00:00","1003.0"
"2022-02-22 07:00:00","2022-02-22 08:00:00","2022-02-22 09:00:00","2022-02-22 10:00:00","948.0"
"2022-02-22 08:00:00","2022-02-22 09:00:00","2022-02-22 10:00:00","2022-02-22 11:00:00","820.0"
"2022-02-22 09:00:00","2022-02-22 10:00:00","2022-02-22 11:00:00","2022-02-22 12:00:00","658.0"
"2022-02-22 10:00:00","2022-02-22 11:00:00","2022-02-22 12:00:00","2022-02-22 13:00:00","549.0"
"2022-02-22 11:00:00","2022-02-22 12:00:00","2022-02-22 13:00:00","2022-02-22 14:00:00","468.0"
"2022-02-22 12:00:00","2022-02-22 13:00:00","2022-02-22 14:00:00","2022-02-22 15:00:00","436.0"
"2022-02-22 13:00:00","2022-02-22 14:00:00","2022-02-22 15:00:00","2022-02-22 16:00:00","433.0"
"2022-02-22 14:00:00","2022-02-22 15:00:00","2022-02-22 16:00:00","2022-02-22 17:00:00","501.0"
"2022-02-22 15:00:00","2022-02-22 16:00:00","2022-02-22 17:00:00","2022-02-22 18:00:00","586.0"
"2022-02-22 16:00:00","2022-02-22 17:00:00","2022-02-22 18:00:00","2022-02-22 19:00:00","709.0"
"2022-02-22 17:00:00","2022-02-22 18:00:00","2022-02-22 19:00:00","2022-02-22 20:00:00","670.0"
"2022-02-22 18:00:00","2022-02-22 19:00:00","2022-02-22 20:00:00","2022-02-22 21:00:00","483.0"
"2022-02-22 19:00:00","2022-02-22 20:00:00","2022-02-22 21:00:00","2022-02-22 22:00:00","266.0"
"2022-02-22 20:00:00","2022-02-22 21:00:00","2022-02-22 22:00:00","2022-02-22 23:00:00","164.0"
"2022-02-22 21:00:00","2022-02-22 22:00:00","2022-02-22 23:00:00","2022-02-23 00:00:00","115.0"
"2022-02-22 22:00:00","2022-02-22 23:00:00","2022-02-23 00:00:00","2022-02-23 01:00:00","100.0"
"2022-02-22 23:00:00","2022-02-23 00:00:00","2022-02-23 01:00:00","2022-02-23 02:00:00","94.0"
"2022-02-23 00:00:00","2022-02-23 01:00:00","2022-02-23 02:00:00","2022-02-23 03:00:00","92.0"
"2022-02-23 01:00:00","2022-02-23 02:00:00","2022-02-23 03:00:00","2022-02-23 04:00:00","90.0"
"2022-02-23 02:00:00","2022-02-23 03:00:00","2022-02-23 04:00:00","2022-02-23 05:00:00","89.0"
"2022-02-23 03:00:00","2022-02-23 04:00:00","2022-02-23 05:00:00","2022-02-23 06:00:00","90.0"
"2022-02-23 04:00:00","2022-02-23 05:00:00","2022-02-23 06:00:00","2022-02-23 07:00:00","93.0"
"2022-02-23 05:00:00","2022-02-23 06:00:00","2022-02-23 07:00:00","2022-02-23 08:00:00","107.0"
"2022-02-23 06:00:00","2022-02-23 07:00:00","2022-02-23 08:00:00","2022-02-23 09:00:00","114.0"
"2022-02-23 07:00:00","2022-02-23 08:00:00","2022-02-23 09:00:00","2022-02-23 10:00:00","142.0"
"2022-02-23 08:00:00","2022-02-23 09:00:00","2022-02-23 10:00:00","2022-02-23 11:00:00","274.0"
"2022-02-23 09:00:00","2022-02-23 10:00:00","2022-02-23 11:00:00","2022-02-23 12:00:00","413.0"
"2022-02-23 10:00:00","2022-02-23 11:00:00","2022-02-23 12:00:00","2022-02-23 13:00:00","446.0"
"2022-02-23 11:00:00","2022-02-23 12:00:00","2022-02-23 13:00:00","2022-02-23 14:00:00","497.0"
"2022-02-23 12:00:00","2022-02-23 13:00:00","2022-02-23 14:00:00","2022-02-23 15:00:00","565.0"
"2022-02-23 13:00:00","2022-02-23 14:00:00","2022-02-23 15:00:00","2022-02-23 16:00:00","754.0"
"2022-02-23 14:00:00","2022-02-23 15:00:00","2022-02-23 16:00:00","2022-02-23 17:00:00","1082.0"
"2022-02-23 15:00:00","2022-02-23 16:00:00","2022-02-23 17:00:00","2022-02-23 18:00:00","1684.0"
"2022-02-23 16:00:00","2022-02-23 17:00:00","2022-02-23 18:00:00","2022-02-23 19:00:00","2225.0"
"2022-02-23 17:00:00","2022-02-23 18:00:00","2022-02-23 19:00:00","2022-02-23 20:00:00","2435.0"
"2022-02-23 18:00:00","2022-02-23 19:00:00","2022-02-23 20:00:00","2022-02-23 21:00:00","2518.0"
"2022-02-23 19:00:00","2022-02-23 20:00:00","2022-02-23 21:00:00","2022-02-23 22:00:00","2541.0"
"2022-02-23 20:00:00","2022-02-23 21:00:00","2022-02-23 22:00:00","2022-02-23 23:00:00","2480.0"
"2022-02-23 21:00:00","2022-02-23 22:00:00","2022-02-23 23:00:00","2022-02-24 00:00:00","2538.0"
"2022-02-23 22:00:00","2022-02-23 23:00:00","2022-02-24 00:00:00","2022-02-24 01:00:00","2640.0"
"2022-02-23 23:00:00","2022-02-24 00:00:00","2022-02-24 01:00:00","2022-02-24 02:00:00","2714.0"
"2022-02-24 00:00:00","2022-02-24 01:00:00","2022-02-24 02:00:00","2022-02-24 03:00:00","2739.0"
"2022-02-24 01:00:00","2022-02-24 02:00:00","2022-02-24 03:00:00","2022-02-24 04:00:00","2766.0"
"2022-02-24 02:00:00","2022-02-24 03:00:00","2022-02-24 04:00:00","2022-02-24 05:00:00","2832.0"
"2022-02-24 03:00:00","2022-02-24 04:00:00","2022-02-24 05:00:00","2022-02-24 06:00:00","2846.0"
"2022-02-24 04:00:00","2022-02-24 05:00:00","2022-02-24 06:00:00","2022-02-24 07:00:00","2862.0"
"2022-02-24 05:00:00","2022-02-24 06:00:00","2022-02-24 07:00:00","2022-02-24 08:00:00","2842.0"
"2022-02-24 06:00:00","2022-02-24 07:00:00","2022-02-24 08:00:00","2022-02-24 09:00:00","2742.0"
"2022-02-24 07:00:00","2022-02-24 08:00:00","2022-02-24 09:00:00","2022-02-24 10:00:00","2728.0"
"2022-02-24 08:00:00","2022-02-24 09:00:00","2022-02-24 10:00:00","2022-02-24 11:00:00","2745.0"
"2022-02-24 09:00:00","2022-02-24 10:00:00","2022-02-24 11:00:00","2022-02-24 12:00:00","2757.0"
"2022-02-24 10:00:00","2022-02-24 11:00:00","2022-02-24 12:00:00","2022-02-24 13:00:00","2758.0"
"2022-02-24 11:00:00","2022-02-24 12:00:00","2022-02-24 13:00:00","2022-02-24 14:00:00","2777.0"
"2022-02-24 12:00:00","2022-02-24 13:00:00","2022-02-24 14:00:00","2022-02-24 15:00:00","2598.0"
"2022-02-24 13:00:00","2022-02-24 14:00:00","2022-02-24 15:00:00","2022-02-24 16:00:00","2523.0"
"2022-02-24 14:00:00","2022-02-24 15:00:00","2022-02-24 16:00:00","2022-02-24 17:00:00","2837.0"
"2022-02-24 15:00:00","2022-02-24 16:00:00","2022-02-24 17:00:00","2022-02-24 18:00:00","2912.0"
"2022-02-24 16:00:00","2022-02-24 17:00:00","2022-02-24 18:00:00","2022-02-24 19:00:00","2946.0"
"2022-02-24 17:00:00","2022-02-24 18:00:00","2022-02-24 19:00:00","2022-02-24 20:00:00","2943.0"
"2022-02-24 18:00:00","2022-02-24 19:00:00","2022-02-24 20:00:00","2022-02-24 21:00:00","2922.0"
"2022-02-24 19:00:00","2022-02-24 20:00:00","2022-02-24 21:00:00","2022-02-24 22:00:00","2879.0"
"2022-02-24 20:00:00","2022-02-24 21:00:00","2022-02-24 22:00:00","2022-02-24 23:00:00","2812.0"
"2022-02-24 21:00:00","2022-02-24 22:00:00","2022-02-24 23:00:00","2022-02-25 00:00:00","2722.0"
"2022-02-24 22:00:00","2022-02-24 23:00:00","2022-02-25 00:00:00","2022-02-25 01:00:00","2635.0"
"2022-02-24 23:00:00","2022-02-25 00:00:00","2022-02-25 01:00:00","2022-02-25 02:00:00","2533.0"
"2022-02-25 00:00:00","2022-02-25 01:00:00","2022-02-25 02:00:00","2022-02-25 03:00:00","2419.0"
"2022-02-25 01:00:00","2022-02-25 02:00:00","2022-02-25 03:00:00","2022-02-25 04:00:00","2306.0"
"2022-02-25 02:00:00","2022-02-25 03:00:00","2022-02-25 04:00:00","2022-02-25 05:00:00","2171.0"
"2022-02-25 03:00:00","2022-02-25 04:00:00","2022-02-25 05:00:00","2022-02-25 06:00:00","2007.0"
"2022-02-25 04:00:00","2022-02-25 05:00:00","2022-02-25 06:00:00","2022-02-25 07:00:00","1812.0"
"2022-02-25 05:00:00","2022-02-25 06:00:00","2022-02-25 07:00:00","2022-02-25 08:00:00","1666.0"
"2022-02-25 06:00:00","2022-02-25 07:00:00","2022-02-25 08:00:00","2022-02-25 09:00:00","1526.0"
"2022-02-25 07:00:00","2022-02-25 08:00:00","2022-02-25 09:00:00","2022-02-25 10:00:00","1142.0"
"2022-02-25 08:00:00","2022-02-25 09:00:00","2022-02-25 10:00:00","2022-02-25 11:00:00","835.0"
"2022-02-25 09:00:00","2022-02-25 10:00:00","2022-02-25 11:00:00","2022-02-25 12:00:00","656.0"
"2022-02-25 10:00:00","2022-02-25 11:00:00","2022-02-25 12:00:00","2022-02-25 13:00:00","406.0"
"2022-02-25 11:00:00","2022-02-25 12:00:00","2022-02-25 13:00:00","2022-02-25 14:00:00","356.0"
"2022-02-25 12:00:00","2022-02-25 13:00:00","2022-02-25 14:00:00","2022-02-25 15:00:00","321.0"
"2022-02-25 13:00:00","2022-02-25 14:00:00","2022-02-25 15:00:00","2022-02-25 16:00:00","414.0"
"2022-02-25 14:00:00","2022-02-25 15:00:00","2022-02-25 16:00:00","2022-02-25 17:00:00","530.0"
"2022-02-25 15:00:00","2022-02-25 16:00:00","2022-02-25 17:00:00","2022-02-25 18:00:00","929.0"
"2022-02-25 16:00:00","2022-02-25 17:00:00","2022-02-25 18:00:00","2022-02-25 19:00:00","1604.0"
"2022-02-25 17:00:00","2022-02-25 18:00:00","2022-02-25 19:00:00","2022-02-25 20:00:00","2154.0"
"2022-02-25 18:00:00","2022-02-25 19:00:00","2022-02-25 20:00:00","2022-02-25 21:00:00","2318.0"
"2022-02-25 19:00:00","2022-02-25 20:00:00","2022-02-25 21:00:00","2022-02-25 22:00:00","2462.0"
"2022-02-25 20:00:00","2022-02-25 21:00:00","2022-02-25 22:00:00","2022-02-25 23:00:00","2460.0"
"2022-02-25 21:00:00","2022-02-25 22:00:00","2022-02-25 23:00:00","2022-02-26 00:00:00","2458.0"
"2022-02-25 22:00:00","2022-02-25 23:00:00","2022-02-26 00:00:00","2022-02-26 01:00:00","2395.0"
"2022-02-25 23:00:00","2022-02-26 00:00:00","2022-02-26 01:00:00","2022-02-26 02:00:00","2417.0"
"2022-02-26 00:00:00","2022-02-26 01:00:00","2022-02-26 02:00:00","2022-02-26 03:00:00","2361.0"
"2022-02-26 01:00:00","2022-02-26 02:00:00","2022-02-26 03:00:00","2022-02-26 04:00:00","2360.0"
"2022-02-26 02:00:00","2022-02-26 03:00:00","2022-02-26 04:00:00","2022-02-26 05:00:00","2311.0"
"2022-02-26 03:00:00","2022-02-26 04:00:00","2022-02-26 05:00:00","2022-02-26 06:00:00","2256.0"
"2022-02-26 04:00:00","2022-02-26 05:00:00","2022-02-26 06:00:00","2022-02-26 07:00:00","2163.0"
"2022-02-26 05:00:00","2022-02-26 06:00:00","2022-02-26 07:00:00","2022-02-26 08:00:00","2049.0"
"2022-02-26 06:00:00","2022-02-26 07:00:00","2022-02-26 08:00:00","2022-02-26 09:00:00","1810.0"
"2022-02-26 07:00:00","2022-02-26 08:00:00","2022-02-26 09:00:00","2022-02-26 10:00:00","1266.0"
"2022-02-26 08:00:00","2022-02-26 09:00:00","2022-02-26 10:00:00","2022-02-26 11:00:00","701.0"
"2022-02-26 09:00:00","2022-02-26 10:00:00","2022-02-26 11:00:00","2022-02-26 12:00:00","394.0"
"2022-02-26 10:00:00","2022-02-26 11:00:00","2022-02-26 12:00:00","2022-02-26 13:00:00","305.0"
"2022-02-26 11:00:00","2022-02-26 12:00:00","2022-02-26 13:00:00","2022-02-26 14:00:00","282.0"
"2022-02-26 12:00:00","2022-02-26 13:00:00","2022-02-26 14:00:00","2022-02-26 15:00:00","291.0"
"2022-02-26 13:00:00","2022-02-26 14:00:00","2022-02-26 15:00:00","2022-02-26 16:00:00","292.0"
"2022-02-26 14:00:00","2022-02-26 15:00:00","2022-02-26 16:00:00","2022-02-26 17:00:00","346.0"
"2022-02-26 15:00:00","2022-02-26 16:00:00","2022-02-26 17:00:00","2022-02-26 18:00:00","726.0"
"2022-02-26 16:00:00","2022-02-26 17:00:00","2022-02-26 18:00:00","2022-02-26 19:00:00","1495.0"
"2022-02-26 17:00:00","2022-02-26 18:00:00","2022-02-26 19:00:00","2022-02-26 20:00:00","2139.0"
"2022-02-26 18:00:00","2022-02-26 19:00:00","2022-02-26 20:00:00","2022-02-26 21:00:00","2525.0"
"2022-02-26 19:00:00","2022-02-26 20:00:00","2022-02-26 21:00:00","2022-02-26 22:00:00","2676.0"
"2022-02-26 20:00:00","2022-02-26 21:00:00","2022-02-26 22:00:00","2022-02-26 23:00:00","2780.0"
"2022-02-26 21:00:00","2022-02-26 22:00:00","2022-02-26 23:00:00","2022-02-27 00:00:00","2854.0"
"2022-02-26 22:00:00","2022-02-26 23:00:00","2022-02-27 00:00:00","2022-02-27 01:00:00","2890.0"
"2022-02-26 23:00:00","2022-02-27 00:00:00","2022-02-27 01:00:00","2022-02-27 02:00:00","2902.0"
"2022-02-27 00:00:00","2022-02-27 01:00:00","2022-02-27 02:00:00","2022-02-27 03:00:00","2895.0"
"2022-02-27 01:00:00","2022-02-27 02:00:00","2022-02-27 03:00:00","2022-02-27 04:00:00","2856.0"
"2022-02-27 02:00:00","2022-02-27 03:00:00","2022-02-27 04:00:00","2022-02-27 05:00:00","2832.0"
"2022-02-27 03:00:00","2022-02-27 04:00:00","2022-02-27 05:00:00","2022-02-27 06:00:00","2836.0"
"2022-02-27 04:00:00","2022-02-27 05:00:00","2022-02-27 06:00:00","2022-02-27 07:00:00","2806.0"
"2022-02-27 05:00:00","2022-02-27 06:00:00","2022-02-27 07:00:00","2022-02-27 08:00:00","2780.0"
"2022-02-27 06:00:00","2022-02-27 07:00:00","2022-02-27 08:00:00","2022-02-27 09:00:00","2728.0"
"2022-02-27 07:00:00","2022-02-27 08:00:00","2022-02-27 09:00:00","2022-02-27 10:00:00","2654.0"
"2022-02-27 08:00:00","2022-02-27 09:00:00","2022-02-27 10:00:00","2022-02-27 11:00:00","2467.0"
"2022-02-27 09:00:00","2022-02-27 10:00:00","2022-02-27 11:00:00","2022-02-27 12:00:00","2193.0"
"2022-02-27 10:00:00","2022-02-27 11:00:00","2022-02-27 12:00:00","2022-02-27 13:00:00","2037.0"
"2022-02-27 11:00:00","2022-02-27 12:00:00","2022-02-27 13:00:00","2022-02-27 14:00:00","2108.0"
"2022-02-27 12:00:00","2022-02-27 13:00:00","2022-02-27 14:00:00","2022-02-27 15:00:00","2167.0"
"2022-02-27 13:00:00","2022-02-27 14:00:00","2022-02-27 15:00:00","2022-02-27 16:00:00","2285.0"
"2022-02-27 14:00:00","2022-02-27 15:00:00","2022-02-27 16:00:00","2022-02-27 17:00:00","2538.0"
"2022-02-27 15:00:00","2022-02-27 16:00:00","2022-02-27 17:00:00","2022-02-27 18:00:00","2684.0"
"2022-02-27 16:00:00","2022-02-27 17:00:00","2022-02-27 18:00:00","2022-02-27 19:00:00","2764.0"
"2022-02-27 17:00:00","2022-02-27 18:00:00","2022-02-27 19:00:00","2022-02-27 20:00:00","2788.0"
"2022-02-27 18:00:00","2022-02-27 19:00:00","2022-02-27 20:00:00","2022-02-27 21:00:00","2821.0"
"2022-02-27 19:00:00","2022-02-27 20:00:00","2022-02-27 21:00:00","2022-02-27 22:00:00","2829.0"
"2022-02-27 20:00:00","2022-02-27 21:00:00","2022-02-27 22:00:00","2022-02-27 23:00:00","2762.0"
"2022-02-27 21:00:00","2022-02-27 22:00:00","2022-02-27 23:00:00","2022-02-28 00:00:00","2534.0"
"2022-02-27 22:00:00","2022-02-27 23:00:00","2022-02-28 00:00:00","2022-02-28 01:00:00","2332.0"
"2022-02-27 23:00:00","2022-02-28 00:00:00","2022-02-28 01:00:00","2022-02-28 02:00:00","2250.0"
"2022-02-28 00:00:00","2022-02-28 01:00:00","2022-02-28 02:00:00","2022-02-28 03:00:00","2188.0"
"2022-02-28 01:00:00","2022-02-28 02:00:00","2022-02-28 03:00:00","2022-02-28 04:00:00","2169.0"
"2022-02-28 02:00:00","2022-02-28 03:00:00","2022-02-28 04:00:00","2022-02-28 05:00:00","2069.0"
"2022-02-28 03:00:00","2022-02-28 04:00:00","2022-02-28 05:00:00","2022-02-28 06:00:00","1938.0"
"2022-02-28 04:00:00","2022-02-28 05:00:00","2022-02-28 06:00:00","2022-02-28 07:00:00","1807.0"
"2022-02-28 05:00:00","2022-02-28 06:00:00","2022-02-28 07:00:00","2022-02-28 08:00:00","1732.0"
"2022-02-28 06:00:00","2022-02-28 07:00:00","2022-02-28 08:00:00","2022-02-28 09:00:00","1650.0"
"2022-02-28 07:00:00","2022-02-28 08:00:00","2022-02-28 09:00:00","2022-02-28 10:00:00","1330.0"
"2022-02-28 08:00:00","2022-02-28 09:00:00","2022-02-28 10:00:00","2022-02-28 11:00:00","877.0"
"2022-02-28 09:00:00","2022-02-28 10:00:00","2022-02-28 11:00:00","2022-02-28 12:00:00","519.0"
"2022-02-28 10:00:00","2022-02-28 11:00:00","2022-02-28 12:00:00","2022-02-28 13:00:00","574.0"
"2022-02-28 11:00:00","2022-02-28 12:00:00","2022-02-28 13:00:00","2022-02-28 14:00:00","713.0"
"2022-02-28 12:00:00","2022-02-28 13:00:00","2022-02-28 14:00:00","2022-02-28 15:00:00","842.0"
"2022-02-28 13:00:00","2022-02-28 14:00:00","2022-02-28 15:00:00","2022-02-28 16:00:00","1001.0"
"2022-02-28 14:00:00","2022-02-28 15:00:00","2022-02-28 16:00:00","2022-02-28 17:00:00","1328.0"
"2022-02-28 15:00:00","2022-02-28 16:00:00","2022-02-28 17:00:00","2022-02-28 18:00:00","1911.0"
"2022-02-28 16:00:00","2022-02-28 17:00:00","2022-02-28 18:00:00","2022-02-28 19:00:00","2370.0"
"2022-02-28 17:00:00","2022-02-28 18:00:00","2022-02-28 19:00:00","2022-02-28 20:00:00","2492.0"
"2022-02-28 18:00:00","2022-02-28 19:00:00","2022-02-28 20:00:00","2022-02-28 21:00:00","2454.0"
"2022-02-28 19:00:00","2022-02-28 20:00:00","2022-02-28 21:00:00","2022-02-28 22:00:00","2535.0"
"2022-02-28 20:00:00","2022-02-28 21:00:00","2022-02-28 22:00:00","2022-02-28 23:00:00","2661.0"
"2022-02-28 21:00:00","2022-02-28 22:00:00","2022-02-28 23:00:00","2022-03-01 00:00:00","2730.0"
"2022-02-28 22:00:00","2022-02-28 23:00:00","2022-03-01 00:00:00","2022-03-01 01:00:00","2710.0"
"2022-02-28 23:00:00","2022-03-01 00:00:00","2022-03-01 01:00:00","2022-03-01 02:00:00","2723.0"
"2022-03-01 00:00:00","2022-03-01 01:00:00","2022-03-01 02:00:00","2022-03-01 03:00:00","2711.0"
"2022-03-01 01:00:00","2022-03-01 02:00:00","2022-03-01 03:00:00","2022-03-01 04:00:00","2709.0"
"2022-03-01 02:00:00","2022-03-01 03:00:00","2022-03-01 04:00:00","2022-03-01 05:00:00","2675.0"
"2022-03-01 03:00:00","2022-03-01 04:00:00","2022-03-01 05:00:00","2022-03-01 06:00:00","2602.0"
